Time,Voltage
3.34E-02,9
3.34E-02,8.6
3.34E-02,9
3.34E-02,8.4
3.35E-02,9.4
3.35E-02,8.8
3.35E-02,8.6
3.35E-02,8.8
3.35E-02,8.6
3.35E-02,8.6
3.35E-02,8.8
3.35E-02,9
3.35E-02,9
3.35E-02,9.2
3.35E-02,9
3.35E-02,8.8
3.35E-02,9.4
3.35E-02,8.8
3.35E-02,8.6
3.35E-02,9
3.35E-02,8.8
3.35E-02,9
3.35E-02,8.8
3.35E-02,8.6
3.35E-02,8.8
3.35E-02,8.6
3.35E-02,8.8
3.35E-02,8.4
3.35E-02,8.8
3.36E-02,9.4
3.36E-02,9.2
3.36E-02,9
3.36E-02,9.2
3.36E-02,8.8
3.36E-02,9
3.36E-02,9
3.36E-02,8.8
3.36E-02,8.8
3.36E-02,9
3.36E-02,9
3.36E-02,8.8
3.36E-02,8.8
3.36E-02,9
3.36E-02,8.8
3.36E-02,8.8
3.36E-02,8.6
3.36E-02,9
3.36E-02,8.6
3.36E-02,8.8
3.36E-02,8.6
3.36E-02,9
3.36E-02,9.8
3.36E-02,8.8
3.36E-02,9.4
3.37E-02,9
3.37E-02,9
3.37E-02,9
3.37E-02,9
3.37E-02,8.8
3.37E-02,9
3.37E-02,9.4
3.37E-02,9.4
3.37E-02,8.6
3.37E-02,9.2
3.37E-02,9.6
3.37E-02,8.8
3.37E-02,8.8
3.37E-02,9.2
3.37E-02,8.6
3.37E-02,8.8
3.37E-02,8.6
3.37E-02,9
3.37E-02,8.6
3.37E-02,9
3.37E-02,9.2
3.37E-02,9.2
3.37E-02,8.8
3.37E-02,8.8
3.37E-02,8.6
3.38E-02,9
3.38E-02,9.2
3.38E-02,9
3.38E-02,8.8
3.38E-02,8.8
3.38E-02,8.8
3.38E-02,9
3.38E-02,8.2
3.38E-02,9
3.38E-02,9
3.38E-02,8.8
3.38E-02,9
3.38E-02,8.8
3.38E-02,8.8
3.38E-02,9.2
3.38E-02,9
3.38E-02,8.8
3.38E-02,8.8
3.38E-02,9
3.38E-02,9.4
3.38E-02,8.8
3.38E-02,8.6
3.38E-02,9
3.38E-02,9
3.38E-02,9
3.39E-02,9.2
3.39E-02,9
3.39E-02,9.2
3.39E-02,8.8
3.39E-02,9.2
3.39E-02,8.4
3.39E-02,9
3.39E-02,9
3.39E-02,9
3.39E-02,8.6
3.39E-02,9.6
3.39E-02,8.8
3.39E-02,9
3.39E-02,8.8
3.39E-02,9.2
3.39E-02,9
3.39E-02,8.6
3.39E-02,9
3.39E-02,8.6
3.39E-02,8.6
3.39E-02,8.4
3.39E-02,9.2
3.39E-02,8.6
3.39E-02,8.4
3.39E-02,9.2
3.40E-02,9
3.40E-02,8.8
3.40E-02,8.8
3.40E-02,8.8
3.40E-02,8.4
3.40E-02,9
3.40E-02,8.6
3.40E-02,8.8
3.40E-02,8.6
3.40E-02,8.6
3.40E-02,8.6
3.40E-02,8.8
3.40E-02,8.8
3.40E-02,8.8
3.40E-02,9.2
3.40E-02,9
3.40E-02,9.2
3.40E-02,8.8
3.40E-02,8.8
3.40E-02,9
3.40E-02,8.8
3.40E-02,9.6
3.40E-02,9
3.40E-02,9.4
3.40E-02,9
3.41E-02,9.2
3.41E-02,9
3.41E-02,9.4
3.41E-02,8.8
3.41E-02,9
3.41E-02,9.2
3.41E-02,9
3.41E-02,8.8
3.41E-02,9
3.41E-02,8.8
3.41E-02,9.4
3.41E-02,9.4
3.41E-02,8.4
3.41E-02,8.6
3.41E-02,8.8
3.41E-02,8.6
3.41E-02,8.8
3.41E-02,8.6
3.41E-02,9.2
3.41E-02,8.6
3.41E-02,8.8
3.41E-02,9
3.41E-02,9
3.41E-02,8.6
3.41E-02,9
3.42E-02,9.2
3.42E-02,8.8
3.42E-02,9.2
3.42E-02,9
3.42E-02,8.6
3.42E-02,9
3.42E-02,8.6
3.42E-02,8.6
3.42E-02,8.6
3.42E-02,9
3.42E-02,9
3.42E-02,8.6
3.42E-02,8.8
3.42E-02,8.8
3.42E-02,8.8
3.42E-02,8.8
3.42E-02,8.8
3.42E-02,8.6
3.42E-02,9.4
3.42E-02,8.8
3.42E-02,8.6
3.42E-02,9
3.42E-02,8.6
3.42E-02,9.2
3.42E-02,8.8
3.43E-02,8.6
3.43E-02,8.8
3.43E-02,8.6
3.43E-02,9
3.43E-02,8.2
3.43E-02,8.6
3.43E-02,8.4
3.43E-02,9
3.43E-02,9.2
3.43E-02,9
3.43E-02,8.8
3.43E-02,8.8
3.43E-02,9
3.43E-02,9.2
3.43E-02,8.6
3.43E-02,9
3.43E-02,8.6
3.43E-02,8.6
3.43E-02,9.2
3.43E-02,8.6
3.43E-02,8.8
3.43E-02,8.6
3.43E-02,8.6
3.43E-02,8.8
3.43E-02,8.8
3.44E-02,8.6
3.44E-02,9
3.44E-02,9
3.44E-02,8.8
3.44E-02,9
3.44E-02,8.8
3.44E-02,9
3.44E-02,8.6
3.44E-02,8.8
3.44E-02,9
3.44E-02,9.2
3.44E-02,9
3.44E-02,8.8
3.44E-02,9
3.44E-02,8.8
3.44E-02,9
3.44E-02,8.6
3.44E-02,8.8
3.44E-02,8.4
3.44E-02,8.8
3.44E-02,9.2
3.44E-02,8.8
3.44E-02,9
3.44E-02,9
3.44E-02,9
3.45E-02,8.8
3.45E-02,8.8
3.45E-02,8.8
3.45E-02,9.4
3.45E-02,8.6
3.45E-02,9
3.45E-02,9
3.45E-02,9.4
3.45E-02,8.8
3.45E-02,9.4
3.45E-02,9
3.45E-02,9
3.45E-02,9
3.45E-02,9
3.45E-02,8.6
3.45E-02,8.8
3.45E-02,8.4
3.45E-02,9
3.45E-02,8.8
3.45E-02,8.8
3.45E-02,8.8
3.45E-02,8.8
3.45E-02,8.8
3.45E-02,9
3.45E-02,8.6
3.46E-02,8.8
3.46E-02,9
3.46E-02,9
3.46E-02,9
3.46E-02,9
3.46E-02,8.4
3.46E-02,8.4
3.46E-02,8.6
3.46E-02,8.6
3.46E-02,9
3.46E-02,8.2
3.46E-02,9
3.46E-02,8.8
3.46E-02,8.4
3.46E-02,8.6
3.46E-02,8.8
3.46E-02,8.8
3.46E-02,8.8
3.46E-02,8.8
3.46E-02,8.4
3.46E-02,9.4
3.46E-02,8.8
3.46E-02,8.8
3.46E-02,8.8
3.46E-02,8.6
3.47E-02,8.8
3.47E-02,8.8
3.47E-02,8.8
3.47E-02,8.4
3.47E-02,8.4
3.47E-02,9
3.47E-02,9.4
3.47E-02,9.2
3.47E-02,9
3.47E-02,9.2
3.47E-02,8.8
3.47E-02,8.8
3.47E-02,8.6
3.47E-02,9
3.47E-02,8.8
3.47E-02,8.6
3.47E-02,8.6
3.47E-02,8.8
3.47E-02,8.8
3.47E-02,8.8
3.47E-02,8.6
3.47E-02,8.6
3.47E-02,9.4
3.47E-02,8.8
3.47E-02,8.6
3.48E-02,8.8
3.48E-02,8.6
3.48E-02,8.6
3.48E-02,8.8
3.48E-02,8.8
3.48E-02,9
3.48E-02,8.6
3.48E-02,8.6
3.48E-02,8.4
3.48E-02,8.8
3.48E-02,8.8
3.48E-02,9
3.48E-02,8.6
3.48E-02,8.6
3.48E-02,9
3.48E-02,8.4
3.48E-02,8.6
3.48E-02,8.6
3.48E-02,9
3.48E-02,8.8
3.48E-02,8.6
3.48E-02,9
3.48E-02,8.4
3.48E-02,9
3.48E-02,8.8
3.49E-02,9
3.49E-02,8.8
3.49E-02,9.4
3.49E-02,8.8
3.49E-02,8.8
3.49E-02,9
3.49E-02,9.2
3.49E-02,8.8
3.49E-02,9.4
3.49E-02,8.6
3.49E-02,9
3.49E-02,8.6
3.49E-02,8.8
3.49E-02,8.6
3.49E-02,8.8
3.49E-02,8.6
3.49E-02,8.8
3.49E-02,8.8
3.49E-02,8.8
3.49E-02,9.2
3.49E-02,8.8
3.49E-02,8.2
3.49E-02,9
3.49E-02,8.6
3.49E-02,8.6
3.50E-02,8.6
3.50E-02,9.2
3.50E-02,8.8
3.50E-02,9
3.50E-02,8.4
3.50E-02,8.6
3.50E-02,8.6
3.50E-02,8.8
3.50E-02,9
3.50E-02,8.6
3.50E-02,8.8
3.50E-02,9
3.50E-02,8.8
3.50E-02,8.8
3.50E-02,8.6
3.50E-02,8.8
3.50E-02,8.8
3.50E-02,9
3.50E-02,8.6
3.50E-02,8.6
3.50E-02,9
3.50E-02,8.6
3.50E-02,8.8
3.50E-02,8.6
3.50E-02,8.8
3.51E-02,8.6
3.51E-02,8.8
3.51E-02,8.4
3.51E-02,8.8
3.51E-02,8.8
3.51E-02,9
3.51E-02,8.8
3.51E-02,8.8
3.51E-02,8.8
3.51E-02,8.8
3.51E-02,8.8
3.51E-02,8.6
3.51E-02,8.8
3.51E-02,8.6
3.51E-02,8.6
3.51E-02,8.6
3.51E-02,8.8
3.51E-02,8.8
3.51E-02,8.8
3.51E-02,8.8
3.51E-02,8.4
3.51E-02,8.8
3.51E-02,8.8
3.51E-02,9
3.51E-02,8.6
3.52E-02,9
3.52E-02,8.6
3.52E-02,8.8
3.52E-02,9.4
3.52E-02,9
3.52E-02,8.6
3.52E-02,8.2
3.52E-02,8.2
3.52E-02,8.6
3.52E-02,8.6
3.52E-02,8.6
3.52E-02,8.8
3.52E-02,8.8
3.52E-02,9.2
3.52E-02,8.6
3.52E-02,9
3.52E-02,8.6
3.52E-02,8.8
3.52E-02,9
3.52E-02,8.6
3.52E-02,9
3.52E-02,8.4
3.52E-02,9
3.52E-02,8.8
3.52E-02,9
3.53E-02,8.8
3.53E-02,9
3.53E-02,8.8
3.53E-02,9
3.53E-02,9
3.53E-02,9.4
3.53E-02,9
3.53E-02,9.4
3.53E-02,8.6
3.53E-02,9
3.53E-02,8.6
3.53E-02,8.8
3.53E-02,8.2
3.53E-02,8.8
3.53E-02,8.6
3.53E-02,8.8
3.53E-02,9
3.53E-02,8.8
3.53E-02,8.8
3.53E-02,8.8
3.53E-02,8.6
3.53E-02,8.6
3.53E-02,9.2
3.53E-02,8.6
3.53E-02,8.8
3.54E-02,9
3.54E-02,8.8
3.54E-02,8.6
3.54E-02,8.4
3.54E-02,8.6
3.54E-02,8.4
3.54E-02,8.6
3.54E-02,8.6
3.54E-02,8.6
3.54E-02,8.8
3.54E-02,8.8
3.54E-02,8.6
3.54E-02,8.6
3.54E-02,8.8
3.54E-02,8.6
3.54E-02,9
3.54E-02,8.8
3.54E-02,8.8
3.54E-02,8.8
3.54E-02,8.4
3.54E-02,8.8
3.54E-02,8.8
3.54E-02,8.8
3.54E-02,8.6
3.54E-02,8.6
3.55E-02,8.6
3.55E-02,8.4
3.55E-02,8.6
3.55E-02,8.8
3.55E-02,8.8
3.55E-02,8.8
3.55E-02,8.4
3.55E-02,8.6
3.55E-02,8.8
3.55E-02,8.8
3.55E-02,9
3.55E-02,9
3.55E-02,8.6
3.55E-02,8.6
3.55E-02,8.8
3.55E-02,8.8
3.55E-02,8.6
3.55E-02,8.8
3.55E-02,8.6
3.55E-02,8.4
3.55E-02,8.6
3.55E-02,8.8
3.55E-02,8.8
3.55E-02,9.2
3.55E-02,8.8
3.56E-02,8.6
3.56E-02,8.4
3.56E-02,8.6
3.56E-02,9
3.56E-02,8.4
3.56E-02,8.2
3.56E-02,8.6
3.56E-02,8.8
3.56E-02,8.8
3.56E-02,8.4
3.56E-02,8.6
3.56E-02,8.4
3.56E-02,8.8
3.56E-02,8.6
3.56E-02,8.6
3.56E-02,8.6
3.56E-02,8.6
3.56E-02,9.2
3.56E-02,8.4
3.56E-02,8.6
3.56E-02,8.2
3.56E-02,8.8
3.56E-02,8.8
3.56E-02,9.2
3.56E-02,8.8
3.57E-02,9.4
3.57E-02,8.6
3.57E-02,9
3.57E-02,8.6
3.57E-02,9
3.57E-02,8.8
3.57E-02,8.8
3.57E-02,8.6
3.57E-02,9.2
3.57E-02,8.6
3.57E-02,8.8
3.57E-02,8.6
3.57E-02,8.6
3.57E-02,8.6
3.57E-02,8.8
3.57E-02,9
3.57E-02,9
3.57E-02,8.6
3.57E-02,8.8
3.57E-02,8.8
3.57E-02,8.6
3.57E-02,8.8
3.57E-02,9
3.57E-02,8.8
3.57E-02,8.8
3.58E-02,8.6
3.58E-02,8.4
3.58E-02,8.2
3.58E-02,8.8
3.58E-02,8.2
3.58E-02,8.8
3.58E-02,8.2
3.58E-02,8.4
3.58E-02,8.8
3.58E-02,8.6
3.58E-02,8.6
3.58E-02,8.8
3.58E-02,8.6
3.58E-02,8.6
3.58E-02,8.8
3.58E-02,8.6
3.58E-02,8.6
3.58E-02,9.2
3.58E-02,8.8
3.58E-02,8.6
3.58E-02,8.6
3.58E-02,8.4
3.58E-02,8.4
3.58E-02,9
3.58E-02,8.8
3.59E-02,8.2
3.59E-02,8.4
3.59E-02,8.8
3.59E-02,9
3.59E-02,8.6
3.59E-02,8.6
3.59E-02,9
3.59E-02,8.6
3.59E-02,8.6
3.59E-02,8.6
3.59E-02,8.8
3.59E-02,8.6
3.59E-02,8.8
3.59E-02,8.4
3.59E-02,8.8
3.59E-02,8.8
3.59E-02,8.8
3.59E-02,8.6
3.59E-02,8.6
3.59E-02,9.2
3.59E-02,8.6
3.59E-02,8.8
3.59E-02,8.6
3.59E-02,8.6
3.59E-02,8.4
3.60E-02,8.8
3.60E-02,8.6
3.60E-02,8.8
3.60E-02,8.6
3.60E-02,8.6
3.60E-02,8.8
3.60E-02,8.8
3.60E-02,8.6
3.60E-02,8.8
3.60E-02,8.4
3.60E-02,8.4
3.60E-02,8.6
3.60E-02,8.6
3.60E-02,8.4
3.60E-02,8.6
3.60E-02,8.6
3.60E-02,9.2
3.60E-02,8.6
3.60E-02,9
3.60E-02,8.6
3.60E-02,8.6
3.60E-02,8.4
3.60E-02,9
3.60E-02,8.6
3.60E-02,8.6
3.61E-02,8.4
3.61E-02,9
3.61E-02,8.4
3.61E-02,9.4
3.61E-02,8.8
3.61E-02,9.4
3.61E-02,8.4
3.61E-02,9
3.61E-02,8.2
3.61E-02,8.8
3.61E-02,8.6
3.61E-02,8.4
3.61E-02,8.8
3.61E-02,8.8
3.61E-02,8.6
3.61E-02,8.8
3.61E-02,8.4
3.61E-02,8.6
3.61E-02,8.6
3.61E-02,9
3.61E-02,8.8
3.61E-02,8.2
3.61E-02,8.8
3.61E-02,8.6
3.61E-02,8.8
3.62E-02,8.8
3.62E-02,8.6
3.62E-02,8.8
3.62E-02,8.2
3.62E-02,8.8
3.62E-02,8.4
3.62E-02,8.2
3.62E-02,8.8
3.62E-02,8.6
3.62E-02,8.8
3.62E-02,8.8
3.62E-02,8.8
3.62E-02,8.6
3.62E-02,8.4
3.62E-02,8.8
3.62E-02,8.6
3.62E-02,9
3.62E-02,8.6
3.62E-02,8.8
3.62E-02,8.4
3.62E-02,8.8
3.62E-02,8.6
3.62E-02,8.8
3.62E-02,8.8
3.62E-02,8.6
3.63E-02,8.2
3.63E-02,8.8
3.63E-02,9
3.63E-02,9
3.63E-02,8.8
3.63E-02,8.8
3.63E-02,8.6
3.63E-02,8.8
3.63E-02,8.6
3.63E-02,8.6
3.63E-02,8.6
3.63E-02,9
3.63E-02,8.6
3.63E-02,9
3.63E-02,8.6
3.63E-02,8.8
3.63E-02,8.8
3.63E-02,8.4
3.63E-02,8.8
3.63E-02,8.6
3.63E-02,8.6
3.63E-02,8.4
3.63E-02,8.8
3.63E-02,8.4
3.63E-02,8.4
3.64E-02,8.6
3.64E-02,8.8
3.64E-02,8.6
3.64E-02,8.4
3.64E-02,8.4
3.64E-02,8.8
3.64E-02,8.4
3.64E-02,8.8
3.64E-02,8.8
3.64E-02,8.4
3.64E-02,9
3.64E-02,8.6
3.64E-02,8.8
3.64E-02,8.4
3.64E-02,8.6
3.64E-02,9
3.64E-02,8.6
3.64E-02,8.8
3.64E-02,8.4
3.64E-02,8.6
3.64E-02,8.8
3.64E-02,9
3.64E-02,8.8
3.64E-02,8.6
3.64E-02,8.8
3.65E-02,8.8
3.65E-02,8.6
3.65E-02,8.6
3.65E-02,8.6
3.65E-02,8.6
3.65E-02,8.6
3.65E-02,9
3.65E-02,8.2
3.65E-02,8.8
3.65E-02,8.6
3.65E-02,8.8
3.65E-02,8.4
3.65E-02,8.6
3.65E-02,8.8
3.65E-02,8.4
3.65E-02,8.4
3.65E-02,8.8
3.65E-02,8.4
3.65E-02,8.8
3.65E-02,8.8
3.65E-02,8.2
3.65E-02,8.4
3.65E-02,8.8
3.65E-02,8.6
3.65E-02,8.6
3.66E-02,8.2
3.66E-02,8.6
3.66E-02,8.2
3.66E-02,9
3.66E-02,8.6
3.66E-02,8.2
3.66E-02,8.6
3.66E-02,8.8
3.66E-02,8.6
3.66E-02,8.4
3.66E-02,8.4
3.66E-02,8.8
3.66E-02,8.8
3.66E-02,8.6
3.66E-02,8.2
3.66E-02,9
3.66E-02,8.6
3.66E-02,8.4
3.66E-02,8.6
3.66E-02,8.4
3.66E-02,8.6
3.66E-02,8.6
3.66E-02,8.6
3.66E-02,8.4
3.66E-02,8.4
3.67E-02,8.6
3.67E-02,9
3.67E-02,8.8
3.67E-02,8.4
3.67E-02,8.6
3.67E-02,8.4
3.67E-02,8.8
3.67E-02,8.4
3.67E-02,8.4
3.67E-02,8.6
3.67E-02,8.6
3.67E-02,8.6
3.67E-02,8.4
3.67E-02,8.4
3.67E-02,8.6
3.67E-02,8.6
3.67E-02,8.2
3.67E-02,8.6
3.67E-02,8.8
3.67E-02,8.8
3.67E-02,8.6
3.67E-02,8.6
3.67E-02,8.6
3.67E-02,8.6
3.67E-02,8.8
3.68E-02,8.6
3.68E-02,8.2
3.68E-02,8.2
3.68E-02,8.6
3.68E-02,8.4
3.68E-02,8.8
3.68E-02,8.8
3.68E-02,8.6
3.68E-02,8.2
3.68E-02,8.6
3.68E-02,8.2
3.68E-02,8.8
3.68E-02,8.6
3.68E-02,8.4
3.68E-02,9
3.68E-02,8.4
3.68E-02,8.6
3.68E-02,8.6
3.68E-02,8.6
3.68E-02,8.8
3.68E-02,8.8
3.68E-02,8.8
3.68E-02,8.8
3.68E-02,8.4
3.68E-02,8.6
3.69E-02,8.4
3.69E-02,9
3.69E-02,8.6
3.69E-02,8.4
3.69E-02,8.6
3.69E-02,9
3.69E-02,8.4
3.69E-02,8.6
3.69E-02,8.4
3.69E-02,8.8
3.69E-02,8.4
3.69E-02,8.6
3.69E-02,8.6
3.69E-02,8.6
3.69E-02,8.4
3.69E-02,8.6
3.69E-02,8.6
3.69E-02,8.8
3.69E-02,8.6
3.69E-02,8.6
3.69E-02,8.6
3.69E-02,8.4
3.69E-02,8.8
3.69E-02,8.4
3.69E-02,8
3.70E-02,8.6
3.70E-02,8.2
3.70E-02,8.6
3.70E-02,9
3.70E-02,8.4
3.70E-02,8.6
3.70E-02,8.4
3.70E-02,8.6
3.70E-02,8.4
3.70E-02,8.8
3.70E-02,8.4
3.70E-02,8.4
3.70E-02,8.4
3.70E-02,8.6
3.70E-02,8.6
3.70E-02,8.4
3.70E-02,8.4
3.70E-02,8.4
3.70E-02,8.4
3.70E-02,8.4
3.70E-02,8.6
3.70E-02,8.6
3.70E-02,8.2
3.70E-02,8.2
3.70E-02,8.4
3.71E-02,8.6
3.71E-02,8.6
3.71E-02,8.4
3.71E-02,8.6
3.71E-02,9.2
3.71E-02,8.4
3.71E-02,8.2
3.71E-02,9
3.71E-02,8.2
3.71E-02,8.6
3.71E-02,8.2
3.71E-02,8.8
3.71E-02,8.2
3.71E-02,8.6
3.71E-02,8.2
3.71E-02,8.4
3.71E-02,8.6
3.71E-02,8.4
3.71E-02,8.4
3.71E-02,8.4
3.71E-02,8.6
3.71E-02,8.6
3.71E-02,8.4
3.71E-02,8.4
3.71E-02,8.4
3.72E-02,8.6
3.72E-02,8.6
3.72E-02,8.4
3.72E-02,8.6
3.72E-02,8.6
3.72E-02,8.8
3.72E-02,8.6
3.72E-02,8.4
3.72E-02,8.6
3.72E-02,8.6
3.72E-02,8.4
3.72E-02,8.6
3.72E-02,8.6
3.72E-02,9
3.72E-02,8.6
3.72E-02,9
3.72E-02,8.6
3.72E-02,8.8
3.72E-02,8.4
3.72E-02,8.6
3.72E-02,8.4
3.72E-02,8.6
3.72E-02,8.4
3.72E-02,8.6
3.72E-02,8.4
3.73E-02,8.8
3.73E-02,8.4
3.73E-02,8.8
3.73E-02,8.6
3.73E-02,9
3.73E-02,8.4
3.73E-02,8.6
3.73E-02,8.6
3.73E-02,8.8
3.73E-02,8.4
3.73E-02,8.6
3.73E-02,8.4
3.73E-02,8.6
3.73E-02,8.6
3.73E-02,8.4
3.73E-02,8.2
3.73E-02,8.6
3.73E-02,8.8
3.73E-02,8.2
3.73E-02,8.8
3.73E-02,8.8
3.73E-02,8.8
3.73E-02,8.2
3.73E-02,8
3.73E-02,8.2
3.74E-02,8.6
3.74E-02,8.8
3.74E-02,8.2
3.74E-02,8.4
3.74E-02,8.4
3.74E-02,8.6
3.74E-02,8.6
3.74E-02,8.6
3.74E-02,8.4
3.74E-02,8.6
3.74E-02,8.6
3.74E-02,8.6
3.74E-02,8.4
3.74E-02,8.6
3.74E-02,8
3.74E-02,8.4
3.74E-02,8.6
3.74E-02,8.6
3.74E-02,8.6
3.74E-02,8.6
3.74E-02,8
3.74E-02,8.2
3.74E-02,8.2
3.74E-02,8.6
3.74E-02,8.6
3.75E-02,8.6
3.75E-02,8.8
3.75E-02,8.6
3.75E-02,8.8
3.75E-02,8.4
3.75E-02,8.6
3.75E-02,8.4
3.75E-02,8.4
3.75E-02,8.6
3.75E-02,8.4
3.75E-02,8.6
3.75E-02,8.8
3.75E-02,8.6
3.75E-02,7.8
3.75E-02,8.6
3.75E-02,8.2
3.75E-02,8.6
3.75E-02,8.4
3.75E-02,8.4
3.75E-02,8.8
3.75E-02,8.4
3.75E-02,8.4
3.75E-02,8.4
3.75E-02,8.8
3.75E-02,8.2
3.76E-02,8.2
3.76E-02,8.6
3.76E-02,8.6
3.76E-02,8.8
3.76E-02,8.8
3.76E-02,8.4
3.76E-02,8.2
3.76E-02,8.6
3.76E-02,8.4
3.76E-02,8.8
3.76E-02,8.2
3.76E-02,8.6
3.76E-02,9.2
3.76E-02,8.6
3.76E-02,8.8
3.76E-02,8.4
3.76E-02,8.8
3.76E-02,8.6
3.76E-02,9
3.76E-02,8.6
3.76E-02,9.2
3.76E-02,8.4
3.76E-02,8.6
3.76E-02,8.4
3.76E-02,8.8
3.77E-02,8.6
3.77E-02,8.6
3.77E-02,8.4
3.77E-02,9
3.77E-02,8.2
3.77E-02,8.8
3.77E-02,8.2
3.77E-02,8.4
3.77E-02,8.6
3.77E-02,8.8
3.77E-02,8.4
3.77E-02,8.4
3.77E-02,8.4
3.77E-02,8.8
3.77E-02,8.2
3.77E-02,8.8
3.77E-02,8.6
3.77E-02,7.8
3.77E-02,8.4
3.77E-02,8.4
3.77E-02,8.8
3.77E-02,8.6
3.77E-02,8.2
3.77E-02,8.8
3.77E-02,8.4
3.78E-02,8.8
3.78E-02,8.4
3.78E-02,8.4
3.78E-02,8.4
3.78E-02,8.6
3.78E-02,8.6
3.78E-02,8.6
3.78E-02,8.6
3.78E-02,8.6
3.78E-02,8.4
3.78E-02,8.4
3.78E-02,8.6
3.78E-02,8.8
3.78E-02,8
3.78E-02,8.4
3.78E-02,8.6
3.78E-02,8.2
3.78E-02,8.6
3.78E-02,8.8
3.78E-02,8.4
3.78E-02,8.4
3.78E-02,8.2
3.78E-02,8.4
3.78E-02,8.6
3.78E-02,8.6
3.79E-02,8.6
3.79E-02,8.4
3.79E-02,8.4
3.79E-02,8.8
3.79E-02,9
3.79E-02,8.4
3.79E-02,8.2
3.79E-02,8.2
3.79E-02,8.6
3.79E-02,8.4
3.79E-02,8.2
3.79E-02,8.6
3.79E-02,8.2
3.79E-02,8.2
3.79E-02,8.8
3.79E-02,8.6
3.79E-02,8.6
3.79E-02,9
3.79E-02,8.4
3.79E-02,8.2
3.79E-02,8.8
3.79E-02,8.6
3.79E-02,8.4
3.79E-02,8.6
3.79E-02,8.6
3.80E-02,8.2
3.80E-02,8.4
3.80E-02,8.8
3.80E-02,8.4
3.80E-02,8.6
3.80E-02,8.6
3.80E-02,8.8
3.80E-02,8.4
3.80E-02,8.4
3.80E-02,8.2
3.80E-02,8.4
3.80E-02,8.8
3.80E-02,8.2
3.80E-02,8.6
3.80E-02,8.4
3.80E-02,9
3.80E-02,8.4
3.80E-02,8.8
3.80E-02,8.4
3.80E-02,8.8
3.80E-02,8.4
3.80E-02,8.6
3.80E-02,8.6
3.80E-02,8.8
3.80E-02,8.8
3.81E-02,8.6
3.81E-02,8.4
3.81E-02,9
3.81E-02,8.2
3.81E-02,8.6
3.81E-02,8.2
3.81E-02,8.8
3.81E-02,8.2
3.81E-02,8.6
3.81E-02,8.4
3.81E-02,8.8
3.81E-02,8.4
3.81E-02,8.6
3.81E-02,8.2
3.81E-02,8.6
3.81E-02,8.6
3.81E-02,8.2
3.81E-02,8.8
3.81E-02,8.4
3.81E-02,8.6
3.81E-02,8.2
3.81E-02,8
3.81E-02,7.8
3.81E-02,8.4
3.81E-02,8.4
3.82E-02,8.2
3.82E-02,8.2
3.82E-02,8.2
3.82E-02,8.2
3.82E-02,8.8
3.82E-02,8.6
3.82E-02,8.6
3.82E-02,8.6
3.82E-02,8.4
3.82E-02,8
3.82E-02,8.2
3.82E-02,8.6
3.82E-02,8
3.82E-02,8.8
3.82E-02,8.4
3.82E-02,8.2
3.82E-02,8.4
3.82E-02,8.6
3.82E-02,8.8
3.82E-02,8.2
3.82E-02,8.2
3.82E-02,8.6
3.82E-02,8.6
3.82E-02,8.4
3.82E-02,8.4
3.83E-02,8.4
3.83E-02,8.6
3.83E-02,8.4
3.83E-02,8.4
3.83E-02,8.4
3.83E-02,8.6
3.83E-02,8.6
3.83E-02,8.4
3.83E-02,8.8
3.83E-02,7.8
3.83E-02,8.6
3.83E-02,8.2
3.83E-02,8.2
3.83E-02,8.4
3.83E-02,8.4
3.83E-02,8.8
3.83E-02,8.4
3.83E-02,8.4
3.83E-02,8.2
3.83E-02,8.4
3.83E-02,8.8
3.83E-02,8.6
3.83E-02,7.8
3.83E-02,8.2
3.83E-02,8.2
3.84E-02,8.6
3.84E-02,8.8
3.84E-02,8.6
3.84E-02,8.4
3.84E-02,8.2
3.84E-02,9
3.84E-02,8.4
3.84E-02,7.8
3.84E-02,8.2
3.84E-02,8.4
3.84E-02,9
3.84E-02,8.6
3.84E-02,8.2
3.84E-02,8.4
3.84E-02,8.8
3.84E-02,8.2
3.84E-02,8.8
3.84E-02,8.6
3.84E-02,8.6
3.84E-02,8.6
3.84E-02,8.6
3.84E-02,8.4
3.84E-02,8.8
3.84E-02,8.6
3.84E-02,8.4
3.85E-02,8.4
3.85E-02,8.4
3.85E-02,8.2
3.85E-02,8.4
3.85E-02,8.2
3.85E-02,8.4
3.85E-02,8.2
3.85E-02,8.4
3.85E-02,8.4
3.85E-02,8.4
3.85E-02,8.4
3.85E-02,8.4
3.85E-02,8.2
3.85E-02,8.6
3.85E-02,8.4
3.85E-02,8.2
3.85E-02,8.6
3.85E-02,8.2
3.85E-02,8.6
3.85E-02,8.6
3.85E-02,8
3.85E-02,8.4
3.85E-02,8.4
3.85E-02,8.4
3.85E-02,8.6
3.86E-02,8.4
3.86E-02,8.4
3.86E-02,8.4
3.86E-02,8.4
3.86E-02,8.4
3.86E-02,8.4
3.86E-02,8.4
3.86E-02,8
3.86E-02,8.6
3.86E-02,8.2
3.86E-02,8.4
3.86E-02,8.2
3.86E-02,8.8
3.86E-02,8.6
3.86E-02,8.2
3.86E-02,8.4
3.86E-02,8.4
3.86E-02,8.4
3.86E-02,8.2
3.86E-02,8.2
3.86E-02,8.4
3.86E-02,8.6
3.86E-02,8.4
3.86E-02,8.6
3.86E-02,8.6
